Date,Open,High,Low,Close,Adj Close,Volume
2022-02-23,76.45999908447266,77.47000122070312,76.12999725341797,76.7699966430664,74.0892105102539,25385000
2022-02-24,79.0,79.02999877929688,74.02999877929688,75.80000305175781,73.15308380126953,46199900
2022-02-25,76.69000244140625,77.98999786376953,76.26000213623047,77.83999633789062,75.12184143066406,28310300
2022-02-28,76.51000213623047,78.93000030517578,76.19999694824219,78.41999816894531,75.68158721923828,32204600
2022-03-01,78.7699966430664,80.6500015258789,78.33000183105469,79.16999816894531,76.40541076660156,40002300
2022-03-02,80.5999984741211,82.1500015258789,79.81999969482422,80.52999877929688,77.71791076660156,44321400
2022-03-03,79.86000061035156,81.7699966430664,79.62999725341797,81.04000091552734,78.2101058959961,30196600
2022-03-04,81.05000305175781,84.27999877929688,80.66000366210938,84.08999633789062,81.15360260009766,42802200
2022-03-07,84.91999816894531,87.2300033569336,83.9000015258789,87.12000274658203,84.07780456542969,55207900
2022-03-08,89.05000305175781,91.51000213623047,85.43000030517578,87.77999877929688,84.7147445678711,72082300
2022-03-09,84.02999877929688,86.56999969482422,81.5999984741211,82.79000091552734,79.89900207519531,65466700
2022-03-10,84.01000213623047,85.68000030517578,82.9000015258789,85.36000061035156,82.37925720214844,44644200
2022-03-11,84.06999969482422,86.2300033569336,83.97000122070312,84.91999816894531,81.95462036132812,35303400
2022-03-14,83.05999755859375,83.44999694824219,80.5,81.87999725341797,79.0207748413086,37462600
2022-03-15,78.81999969482422,79.16999816894531,76.37000274658203,77.22000122070312,74.52349853515625,47957900
2022-03-16,77.80999755859375,78.62000274658203,76.25,76.93000030517578,74.2436294555664,37812300
2022-03-17,78.18000030517578,79.1500015258789,77.06999969482422,78.9800033569336,76.2220458984375,34041900
2022-03-18,79.05999755859375,79.38999938964844,78.0999984741211,78.66999816894531,75.92285919189453,41461500
2022-03-21,80.12000274658203,82.5199966430664,79.73999786376953,82.19999694824219,79.32960510253906,33089300
2022-03-22,81.62999725341797,82.19999694824219,80.79000091552734,81.83999633789062,78.98217010498047,23132200
2022-03-23,83.33999633789062,84.2699966430664,83.05000305175781,83.12999725341797,80.22711944580078,27716300
2022-03-24,83.45999908447266,84.6500015258789,82.75,83.37999725341797,80.46839141845703,19871600
2022-03-25,82.91999816894531,85.48999786376953,82.79000091552734,85.19999694824219,82.22483825683594,22398300
2022-03-28,83.16999816894531,83.30999755859375,82.0199966430664,82.80999755859375,79.91829681396484,21552400
2022-03-29,80.80999755859375,82.48999786376953,79.76000213623047,82.37000274658203,79.4936752319336,27036300
2022-03-30,83.05999755859375,84.01000213623047,82.70999908447266,83.77999877929688,80.85443115234375,22079000
2022-03-31,82.87000274658203,84.4000015258789,82.55000305175781,82.58999633789062,79.70598602294922,27861500
2022-04-01,81.98999786376953,84.13999938964844,81.98999786376953,83.12000274658203,80.21748352050781,18671100
2022-04-04,83.55999755859375,83.66000366210938,82.05000305175781,83.16000366210938,80.2560806274414,20869400
